SM Group,SM Title,SM Description,SM Type,Line Color,Fill Color,SM Latitude,SM Longitude,SM Coordinates,smapsID,SM Group 0,SM Group 1,SM Group 2,SM Group 3
"K Agervej 11, 69 skjern",Overlay,,Line,#1F49FF,,55.954761203,8.651047201,"55.954761203,8.651047201 55.954837036,8.651068658 55.954823521,8.651063294 55.954858809,8.650757522 55.954865566,8.650758863 55.954858809,8.650757522 55.954865566,8.650758863 55.954916622,8.650410176 55.954985696,8.650438339 55.955046512,8.650021256 55.955057023,8.649950177 55.955051767,8.649908603 55.955030745,8.64989251 55.954996208,8.649879099 55.954940648,8.649871052 55.954857308,8.649889828 55.954857308,8.649889828","sm282d7397",Skjern Tarm,IDVERDE NYE,"K Agervej 11, 69 skjern"
"K Agervej 11, 69 skjern",Overlay,,Line,#1F49FF,,55.95502624,8.650163413,"55.95502624,8.650163413 55.954963923,8.650144637","sm2e404f20",Skjern Tarm,IDVERDE NYE,"K Agervej 11, 69 skjern"
"K Agervej 11, 69 skjern",Overlay,,Line,#1F49FF,,55.955000713,8.650339098,"55.955000713,8.650339098 55.954920376,8.650312275","sm9501e6c9",Skjern Tarm,IDVERDE NYE,"K Agervej 11, 69 skjern"
"K Agervej 11, 69 skjern",Overlay,,Line,#1F49FF,,55.95496092,8.650426269,"55.95496092,8.650426269 55.955002965,8.650100381","sm67b157e0",Skjern Tarm,IDVERDE NYE,"K Agervej 11, 69 skjern"
"K Agervej 11, 69 skjern",Overlay,,Line,#1F49FF,,55.954862564,8.65088895,"55.954862564,8.65088895 55.954846046,8.650883586 55.954805502,8.650868834 55.954805502,8.650868834","sm6de6d12e",Skjern Tarm,IDVERDE NYE,"K Agervej 11, 69 skjern"
"K Agervej 11, 69 skjern",Overlay,,Line,#1F49FF,,55.954869321,8.650737406,"55.954869321,8.650737406 55.9547109,8.650667668 55.954723663,8.650588543 55.954679365,8.65057245","sm865c0453",Skjern Tarm,IDVERDE NYE,"K Agervej 11, 69 skjern"
"K Agervej 11, 69 skjern",Overlay,,Line,#1F49FF,,55.954724414,8.650587202,"55.954724414,8.650587202 55.95475745,8.65039006 55.954726667,8.650379331","smdd8d431c",Skjern Tarm,IDVERDE NYE,"K Agervej 11, 69 skjern"
"K Agervej 11, 69 skjern",Overlay,,Line,#1F49FF,,55.95475745,8.650391401,"55.95475745,8.650391401 55.954764958,8.650345803 55.95491437,8.650412858","sm0930a0a7",Skjern Tarm,IDVERDE NYE,"K Agervej 11, 69 skjern"
"K Agervej 11, 69 skjern",Overlay,,Line,#1F49FF,,55.95471165,8.650667668,"55.95471165,8.650667668 55.954559986,8.650610001 55.954556231,8.650640846 55.954525448,8.650634141","smba437780",Skjern Tarm,IDVERDE NYE,"K Agervej 11, 69 skjern"
"K Agervej 11, 69 skjern",Overlay,,Line,#1F49FF,,55.954556982,8.650639505,"55.954556982,8.650639505 55.954529953,8.650760204 55.954505176,8.650750817 55.954529953,8.650758863 55.954501422,8.650929184 55.954461628,8.65091309","smd2530848",Skjern Tarm,IDVERDE NYE,"K Agervej 11, 69 skjern"
