SM Type,SM Group,SM Title,SM Description,SM Latitude,SM Longitude,SM Coordinates,smapsID,Plads navn,Adresse,post nr,By,Niveau,KodeNøgle,Strømiddel,App,Storkunde,Ejendomskontakt,Område,Dage,Status,title,Bemærkning,SM Group 0,SM Group 1,SM Group 2,SM Group 3,SM Group 4
Line,Jens dalsgaard fortove ,Overlay,,56.483378111,9.129031119,"56.483378111,9.129031119 56.483518812,9.129352984 56.483520293,9.129422722 56.483367744,9.129768726 56.483367744,9.129768726","sm8e169c38",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.483629883,9.137957513,"56.483629883,9.137957513 56.48346993,9.137375474 56.483386991,9.137013375 56.483386991,9.137016058 56.483354411,9.136839921 56.483333676,9.136665578 56.483326271,9.136491234 56.48332479,9.136391992 56.483349968,9.136308844 56.483386994,9.136265928 56.483671357,9.136319572","sm3256bc21",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485011619,9.14331243,"56.485011619,9.14331243 56.484933074,9.143026073 56.484933074,9.143026073 56.48484119,9.14264776 56.48470955,9.14213371 56.48470955,9.14213371 56.4843082,9.14061558 56.48418676,9.14012473 56.48418676,9.14012473","smed8e5d44",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485088686,9.143608923,"56.485088686,9.143608923 56.48500575,9.143295104 56.48500575,9.143295104","sm73ff6248",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485488555,9.145132419,"56.485488555,9.145132419 56.485396734,9.14479446 56.485396734,9.14479446","sm18248191",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485999495,9.146258949,"56.485999495,9.146258949 56.485935814,9.146511076 56.485904714,9.146529852 56.485870652,9.146524487 56.485843994,9.146492301 56.485827704,9.146446703 56.485793642,9.146317957 56.485666278,9.145843206 56.485666278,9.145843206","sm50bc9bc7",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486808089,9.143965658,"56.486808089,9.143965658 56.486679249,9.144346532 56.486679249,9.144346532 56.486578545,9.144622802 56.486578545,9.144622802","sm703332de",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486864364,9.144097087,"56.486864364,9.144097087 56.486790318,9.144306299 56.486785875,9.144306299","sm4a305280",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487150182,9.143249509,"56.487150182,9.143249509 56.487079098,9.143464085 56.487077617,9.143458721","sm34fa4faa",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48714722,9.143013474,"56.48714722,9.143013474 56.487009495,9.143415806 56.487009495,9.143415806","sm44fb4933",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48725681,9.14131832,"56.48725681,9.14131832 56.48755002,9.14185744 56.48742739,9.14221443 56.487296974,9.1425671","sm791cac51",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48665538,9.14113695,"56.48665538,9.14113695 56.48645267,9.14072019 56.48671776,9.14041978 56.48675478,9.14042783 56.48695471,9.1407792 56.48695471,9.1407792","sm74cb13e0",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48620099,9.14101505,"56.48620099,9.14101505 56.48640972,9.14078992 56.48643786,9.14083284 56.48658891,9.1412003 56.48658891,9.1412003 56.48676218,9.14155972 56.48676218,9.14155972","sm97be3655",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485814368,9.143010792,"56.485814368,9.143010792 56.485681081,9.142616507 56.4856796,9.142619189 56.485552236,9.142224905 56.485552236,9.142224905 56.485436722,9.141860124 56.485457456,9.141795751 56.485698855,9.141522166 56.48590619,9.141302225 56.485938771,9.141321 56.486122409,9.141889629 56.486122409,9.141889629","sm11b6ca18",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485943211,9.143402395,"56.485943211,9.143402395 56.485814368,9.143010792 56.485814368,9.143010792","smfffd21b5",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485701064,9.142851301,"56.485701064,9.142851301 56.485845468,9.143268284 56.485955059,9.143633064 56.485955059,9.143633064","smd702f94c",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485550753,9.142383156,"56.485550753,9.142383156 56.485700332,9.142841814 56.485700332,9.142841814 56.485567044,9.142975924 56.485565563,9.142973242","sm1d46690d",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485301949,9.141894994,"56.485301949,9.141894994 56.485355264,9.14184135 56.485381922,9.141870854 56.485550753,9.142383156 56.485550753,9.142383156","sm796bda93",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485983199,9.140450622,"56.485983199,9.140450622 56.486105378,9.14084893 56.486106119,9.140918667 56.485898044,9.141158725 56.485898044,9.141158725","sm97ab985c",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486383057,9.140630327,"56.486383057,9.140630327 56.486190534,9.140844904 56.486158693,9.1408154 56.486132036,9.14075505 56.485994307,9.140336625 56.485994307,9.140336625","sm1206c771",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485350083,9.13974922,"56.485350083,9.13974922 56.485130897,9.13997989 56.485130897,9.13997989","sm1d70491f",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.484850988,9.138551615,"56.484850988,9.138551615 56.484622913,9.138787649 56.484622913,9.138787649","sm1d976294",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485140525,9.137541766,"56.485140525,9.137541766 56.484982058,9.137249405 56.484885794,9.137099202 56.484848028,9.137093837 56.484753244,9.137190397 56.484749541,9.137195761 56.484679931,9.13728159 56.484679931,9.13728159","sm36b1de04",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.484379279,9.137602114,"56.484379279,9.137602114 56.484461476,9.13751226 56.484461476,9.13751226","smee32278c",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.483672826,9.136320018,"56.483672826,9.136320018 56.484271164,9.136480951 56.484271164,9.136480951","sm45a8bb37",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.483462522,9.134498801,"56.483462522,9.134498801 56.483542499,9.135228362 56.483634324,9.136169817 56.483366253,9.136148359 56.483302567,9.136016931 56.483261098,9.135995473 56.483176677,9.135646786 56.483176677,9.135646786 56.483176677,9.135646786 56.48312084,9.135322617 56.483073446,9.134965883 56.483029014,9.134504543","sm37625878",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485092381,9.132104933,"56.485092381,9.132104933 56.484936876,9.131839394 56.48488356,9.131718695 56.484815434,9.131533622 56.484757675,9.13132441 56.484731017,9.131195664 56.484707321,9.131042778 56.484682144,9.130763828 56.484671776,9.130589485 56.48467622,9.130487561 56.48467622,9.130490243","sm47be7a0e",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485204938,9.134623528,"56.485204938,9.134623528 56.485318974,9.134687901 56.48537229,9.134746909 56.485407833,9.134819329 56.485486325,9.134953439 56.485486325,9.134953439","sm2a9ef55d",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485727725,9.137619548,"56.485727725,9.137619548 56.485517427,9.138000421 56.485313052,9.137654416 56.485313052,9.137654416","sm34ca02ca",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486522994,9.139113537,"56.486522994,9.139113537 56.486368977,9.139411262 56.486309739,9.139421991 56.486127582,9.13910549 56.486127582,9.13910549 56.485558893,9.138099665 56.485775114,9.137713427 56.485776595,9.137713427","sm14227ce5",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486952462,9.138324966,"56.486952462,9.138324966 56.486762904,9.138668288 56.486560016,9.138314237 56.486555573,9.138308872","sme54ef08f",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48745558,9.13660845,"56.48745558,9.13660845 56.48709462,9.13598608 56.48709314,9.13598608","smddffbe35",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487029469,9.139159126,"56.487029469,9.139159126 56.486829545,9.138805074 56.48701466,9.138451022 56.48701466,9.138451022","smcfeef600",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Polygon,Jens dalsgaard fortove ,Overlay,,56.486671088,9.139692887,"56.486671088,9.139692887 56.486702187,9.13975726 56.486605927,9.139926239 56.486576308,9.13989137 56.486576308,9.13989137 56.486671088,9.139692887","sm3573d445",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Polygon,Jens dalsgaard fortove ,Overlay,,56.486894708,9.140079125,"56.486894708,9.140079125 56.486805852,9.140261515 56.486764386,9.140205189 56.48686657,9.140028163 56.48686657,9.140028163 56.486894708,9.140079125","sm185a2cba",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487405623,9.139955746,"56.487405623,9.139955746 56.487022068,9.140671896 56.486605928,9.139950382 56.486413407,9.139623149 56.486416368,9.139521225 56.486574829,9.139236911 56.486574829,9.139236911","sm7eb86c07",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Polygon,Jens dalsgaard fortove ,Overlay,,56.487407106,9.140123385,"56.487407106,9.140123385 56.4874967,9.140285659 56.487469304,9.14033528 56.487383411,9.140164959 56.487383411,9.140164959 56.487407106,9.140123385","sm65b7f8c9",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487069459,9.140733588,"56.487069459,9.140733588 56.487418953,9.140097905 56.487418953,9.140097905","smaf0ff2a9",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487070754,9.140752161,"56.487070754,9.140752161 56.487070754,9.140752161 56.487267899,9.141109093 56.487553713,9.141624077 56.487627758,9.141634806 56.487815831,9.141079589 56.487815831,9.141079589","sm8504af02",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48793726,9.14222758,"56.48793726,9.14222758 56.487781767,9.142002275 56.487648487,9.141795745 56.487784729,9.141406824 56.487784729,9.141406824","smf54f03b9",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.488035,9.13732182,"56.488035,9.13732182 56.487913568,9.137112608 56.487811387,9.137168934 56.487721053,9.137265494 56.487645527,9.137351324 56.487645527,9.137354007 56.487418943,9.137673185 56.487418943,9.137673185","sme599cddf",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Polygon,Jens dalsgaard fortove ,Overlay,,56.48830008,9.136270391,"56.48830008,9.136270391 56.488070545,9.13585733 56.488043889,9.135919021 56.488279348,9.136321353 56.488279348,9.136321353 56.48830008,9.136270391","smcddda03f",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Polygon,Jens dalsgaard fortove ,Overlay,,56.488426691,9.136181876,"56.488426691,9.136181876 56.488516283,9.136345491 56.488466674,9.136438027 56.488433355,9.136361584 56.488428912,9.136305258 56.488418546,9.136275754 56.488396333,9.136236862 56.488396333,9.136236862 56.488426691,9.136181876","sm6b8619fe",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.488183828,9.137408986,"56.488183828,9.137408986 56.487983909,9.137046888 56.488006123,9.136947646 56.488163095,9.136657968 56.488163095,9.136657968 56.48854664,9.135960595 56.48854664,9.135960595","sm6bb0f46b",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487816561,9.144076984,"56.487816561,9.144076984 56.487930589,9.143693428 56.487930589,9.143693428","sm2546e7ca",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48751983,9.14499772,"56.48751983,9.14499772 56.48761812,9.14468585 56.48761812,9.14468585 56.48771882,9.14436398 56.48771882,9.14436398","sma04ed985",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487228648,9.145914298,"56.487228648,9.145914298 56.487324907,9.14561389 56.487324907,9.14561389","sm295a22bd",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486828807,9.147172251,"56.486828807,9.147172251 56.486936914,9.146815517 56.486936914,9.146815517","sm929e29ca",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486679257,9.147395985,"56.486679257,9.147395985 56.486757722,9.147378781 56.486699966,9.147309043 56.486699966,9.147309043","smdb3ccefe",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486671828,9.147684552,"56.486671828,9.147684552 56.486799188,9.147255399 56.486799188,9.147255399","sm6c7fbae6",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487997237,9.143808758,"56.487997237,9.143808758 56.487895056,9.144119894 56.487895056,9.144119894","smbef95251",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487893453,9.14412219,"56.487893453,9.14412219 56.48781805,9.14438275 56.48771883,9.144685839 56.48771883,9.144685839","sma70130bf",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487533719,9.145286654,"56.487533719,9.145286654 56.487631458,9.144980882 56.487631458,9.144980882","sm29196c79",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487064268,9.146745778,"56.487064268,9.146745778 56.487332312,9.145882107 56.487332312,9.145882107 56.487442523,9.145561195","smebca63e1",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Polygon,Jens dalsgaard fortove ,Overlay,,56.487061306,9.146756507,"56.487061306,9.146756507 56.487065749,9.14674846 56.487065749,9.14674846 56.487061306,9.146756507","sm2dc47c13",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Polygon,Jens dalsgaard fortove ,Overlay,,56.487190145,9.147681869,"56.487190145,9.147681869 56.487227168,9.147574581 56.487150161,9.147496797 56.487108695,9.147606767 56.487108695,9.147606767 56.487190145,9.147681869","sm9787e255",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486969489,9.147040821,"56.486969489,9.147040821 56.486892481,9.147295631 56.486889519,9.147335864 56.486901367,9.147386826 56.486919138,9.147410966 56.487187184,9.14769528 56.487187184,9.14769528","sme0398102",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487712902,9.147410965,"56.487712902,9.147410965 56.487613683,9.14770869 56.487613683,9.14770869","sm562b427d",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48824615,9.1457152,"56.48824615,9.1457152 56.48806535,9.14627907 56.48806535,9.14627907","sm15277194",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.488206035,9.146088634,"56.488206035,9.146088634 56.488305253,9.145769451 56.488305253,9.145769451","sm56b03708",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487935035,9.146963034,"56.487935035,9.146963034 56.487835816,9.147266124 56.487835816,9.147266124","smc6a9f68f",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487652185,9.147840118,"56.487652185,9.147840118 56.487575178,9.14807347 56.487474477,9.148132479 56.487477439,9.14812175","smc1684224",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.487471516,9.148129797,"56.487471516,9.148129797 56.487471516,9.148129797 56.487159042,9.147799888 56.48688063,9.147515574 56.486848049,9.147512892 56.486818431,9.14753435 56.486799179,9.14755849 56.48673698,9.147799888 56.486734018,9.147797206","sm9df93a6a",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48646893,9.14854018,"56.48646893,9.14854018 56.48652609,9.1482555 56.486600615,9.147960428","sm232d10c4",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486303062,9.149714984,"56.486303062,9.149714984 56.486079438,9.14966134 56.486077957,9.14966134","sm93f1cdd1",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486508913,9.148853996,"56.486508913,9.148853996 56.486560746,9.148516038 56.48661554,9.148269275 56.486655526,9.148111024 56.486655526,9.148111024","sm44a1bfb2",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Polygon,Jens dalsgaard fortove ,Overlay,,56.486378586,9.149964433,"56.486378586,9.149964433 56.486414129,9.149513822 56.486414129,9.149513822 56.486378586,9.149964433","sm90a267f6",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Polygon,Jens dalsgaard fortove ,Overlay,,56.486233454,9.150482099,"56.486233454,9.150482099 56.486082397,9.150460642 56.48608684,9.150382858 56.485971325,9.150345307 56.485987616,9.150149505 56.486178659,9.150213878 56.486194949,9.150055628 56.486270478,9.150079768 56.486270478,9.150079768 56.486233454,9.150482099","smcaeda1af",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Polygon,Jens dalsgaard fortove ,Overlay,,56.486120901,9.151373936,"56.486120901,9.151373936 56.486102389,9.151360525 56.486142375,9.151381982 56.486114977,9.151636792 56.486089061,9.151623381 56.486089061,9.151623381 56.486120901,9.151373936","sm890529d2",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.486126825,9.151369915,"56.486126825,9.151369915 56.486659221,9.151567057 56.486739194,9.151596559 56.486739194,9.151596559","smea6a589f",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485768427,9.153511659,"56.485768427,9.153511659 56.485909859,9.153550551 56.485909859,9.153550551","sm08530107",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485892829,9.152461573,"56.485892829,9.152461573 56.486096461,9.15254338 56.486133485,9.152240291 56.486133485,9.152240291","sm23b90edb",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48568772,9.151064145,"56.48568772,9.151064145 56.485996501,9.151168751 56.485996501,9.151168751","sm32aaa15c",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Polygon,Jens dalsgaard fortove ,Overlay,,56.485361151,9.152099485,"56.485361151,9.152099485 56.485090871,9.152001585 56.485064954,9.152241642 56.485193059,9.152418668 56.485214534,9.152115578 56.485356708,9.152162517 56.485356708,9.152162517 56.485361151,9.152099485","sm9318dd50",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485406337,9.152521928,"56.485406337,9.152521928 56.485406337,9.152521928 56.48538559,9.152790152 56.48538559,9.152790152 56.485361154,9.153071784 56.485333756,9.153447293 56.485333756,9.153447293","sma238c4fd",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485307836,9.155110261,"56.485307836,9.155110261 56.485340417,9.15541335 56.485340417,9.15541335","smc3d9aaa2",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485228602,9.153742335,"56.485228602,9.153742335 56.485161958,9.153719537 56.485158255,9.153751723 56.485158255,9.153751723","sm80667749",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485218235,9.153924726,"56.485218235,9.153924726 56.485178249,9.153913997 56.485178249,9.153913997","smf4393c95",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.485236748,9.153636388,"56.485236748,9.153636388 56.485216014,9.154061518 56.485216014,9.154061518","sm0834b7bc",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48528266,9.15310799,"56.48528266,9.15310799 56.48526834,9.15330733","sm517a8879",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
Line,Jens dalsgaard fortove ,Overlay,,56.48525295,9.15351268,"56.48525295,9.15351268 56.48523823,9.15363505 56.48523823,9.15363505","smd3290141",,,,,,,,,,,,,,,,Viborg,Jens dalsgaard fortove 
