SM Group,SM Title,SM Description,SM Type,Line Color,Fill Color,SM Latitude,SM Longitude,SM Coordinates,smapsID,SM Group 0,SM Group 1,SM Group 2,SM Group 3,SM Group 4
202,Overlay,,Polygon,#FFB124,,55.584272508,9.780203076,"55.584272508,9.780203076 55.583187059,9.78014675 55.583171899,9.781061383 55.584196709,9.781058701 55.584199741,9.780331822 55.584258864,9.780321093 55.584258864,9.780321093 55.584272508,9.780203076","smb3769b40",Fredericia,Stor saltspreder,Ms Entrepernør,202
202,Overlay,,Polygon,#FFB124,,55.584336179,9.780083719,"55.584336179,9.780083719 55.584366499,9.780086401 55.584369531,9.780054215 55.584777322,9.780072991 55.584778838,9.780114565 55.584821285,9.780105178 55.584827348,9.779835616 55.58484175,9.779808793 55.584382415,9.779808792 55.584336179,9.780083719","sm13ffb2c4",Fredericia,Stor saltspreder,Ms Entrepernør,202
202,Overlay,,Polygon,#FFB124,,55.585080506,9.779452064,"55.585080506,9.779452064 55.585103245,9.777807869 55.584375463,9.777743892 55.584374834,9.777766291 55.584374076,9.777797136 55.584374073,9.777834691 55.584401361,9.777813233 55.584452903,9.777813233 55.584700004,9.777823962 55.584771254,9.777829327 55.584804605,9.777853466 55.584822796,9.777909793 55.584819764,9.777936615 55.584706068,9.777928568 55.584677265,9.779444016 55.58463785,9.779441334 55.584634818,9.779513754 55.584434712,9.779500343 55.58439075,9.779714918 55.584894047,9.779725647 55.58485918,9.779698825 55.584840989,9.779650545 55.584833409,9.779599583 55.584839473,9.779446697 55.584945589,9.779448037 55.585080506,9.779452064","sm1c9ce2aa",Fredericia,Stor saltspreder,Ms Entrepernør,202
202,Overlay,,Polygon,#FFB124,,55.585390825,9.772152754,"55.585390825,9.772152754 55.58545601,9.772044123 55.585622761,9.772057534 55.585680365,9.772045464 55.585976724,9.77206558 55.586418607,9.772085696 55.586603545,9.772095084 55.586605819,9.771960973 55.586645231,9.771922081 55.586679339,9.77187246 55.586730119,9.771785288 55.586760437,9.771702139 55.586790754,9.771584122 55.586808186,9.771460741 55.586815007,9.771356134 55.586800606,9.771219341 55.586768015,9.771053044 55.586719509,9.770912227 55.586661148,9.770825056 55.586589144,9.770752636 55.586521688,9.770715085 55.586429219,9.770692286 55.586211688,9.770678876 55.585922151,9.770656077 55.585647772,9.770645349 55.58557425,9.770657419 55.585473441,9.770712405 55.58539234,9.770794212 55.585331703,9.770904183 55.585296836,9.771012812 55.585265002,9.771154969 55.585252873,9.77127835 55.585269549,9.771504997 55.585293046,9.771613627 55.585345344,9.771732987 55.58541053,9.771845638 55.585430237,9.771879165 55.585461313,9.77178663 55.585417352,9.771718233 55.585368842,9.771602898 55.585327912,9.771470129 55.585315785,9.771315902 55.585333218,9.771130829 55.585368085,9.771011471 55.585418868,9.770908206 55.585477231,9.770835786 55.585545448,9.770780799 55.585625033,9.770753977 55.585704619,9.770751295 55.585806185,9.770760682 55.585988851,9.770776775 55.586367066,9.770799574 55.586485305,9.770807622 55.586563372,9.770842491 55.586621734,9.770912229 55.58668919,9.771024881 55.586725571,9.77114558 55.586746794,9.771267621 55.586750583,9.771391002 55.586742246,9.771503655 55.586708897,9.771647153 55.586668726,9.771738348 55.586605059,9.771832226 55.586533813,9.771893916 55.586445134,9.771920738 55.58636934,9.771920738 55.586210929,9.771904646 55.58600022,9.77189794 55.58584484,9.771887212 55.585713713,9.771876484 55.585597746,9.771872461 55.585568185,9.771867096 55.585534835,9.771845639 55.58548102,9.771804064 55.585461313,9.77178663 55.585430236,9.771877826 55.585435542,9.771915377 55.585434026,9.771975726 55.585429478,9.772034735 55.585403707,9.77207765 55.585368841,9.772127271 55.58535823,9.772146047 55.58535823,9.772146047 55.585390825,9.772152754 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.58535823,9.772146047 55.585390825,9.772152754","sme97d48ca",Fredericia,Stor saltspreder,Ms Entrepernør,202
202,Overlay,,Polygon,#FFB124,,55.584691666,9.77085022,"55.584691666,9.77085022 55.584667411,9.77082608 55.584661347,9.770788529 55.584663621,9.77069331 55.584671959,9.770667829 55.584676507,9.770403632 55.584643914,9.770395585 55.58463406,9.770384856 55.584627996,9.770359375 55.58451051,9.770358034 55.584505204,9.770685264 55.584515816,9.77069331 55.58451809,9.770732203 55.584512784,9.770781823 55.584488529,9.770840831 55.584691666,9.77085022","smebdc6d71",Fredericia,Stor saltspreder,Ms Entrepernør,202
202,Overlay,,Polygon,#FFB124,,55.587158801,9.779739042,"55.587158801,9.779739042 55.587165623,9.77857094 55.587168654,9.777687152 55.587178507,9.777562429 55.587202003,9.777388086 55.587202003,9.777255317 55.58719594,9.777215084 55.587188361,9.777177533 55.587147433,9.777176191 55.587146675,9.777260681 55.587146675,9.777396133 55.587139853,9.777960738 55.587134548,9.778703709 55.587129241,9.779740382 55.587158801,9.779739042","sm2c5f327a",Fredericia,Stor saltspreder,Ms Entrepernør,202
263,Overlay,,Polygon,#FFB124,,55.581809912,9.768034784,"55.581809912,9.768034784 55.581546116,9.768018691 55.581559761,9.767133562 55.581667402,9.767122833 55.58166437,9.767219392 55.581887231,9.767222074 55.581887231,9.767302541 55.581693175,9.767310587 55.581690143,9.767946271 55.581815976,9.767957 55.581809912,9.768034784","sme7791f4d",Fredericia,Stor saltspreder,Ms Entrepernør,263
263,Overlay,,Polygon,#FFB124,,55.581673467,9.766067383,"55.581673467,9.766067383 55.581640113,9.765926567 55.581639355,9.765883651 55.581593115,9.765879628 55.581593115,9.765905109 55.581602969,9.765972164 55.581581744,9.765993622 55.581572648,9.766067383 55.581673467,9.766067383","sm648c7157",Fredericia,Stor saltspreder,Ms Entrepernør,263
263,Overlay,,Polygon,#FFB124,,55.581422935,9.766962569,"55.581422935,9.766962569 55.581422935,9.766918313 55.581368356,9.766918313 55.581369872,9.76685394 55.581275117,9.766855281 55.58127815,9.766705077 55.581339551,9.766713124 55.581338793,9.766682279 55.581441128,9.766687643 55.58144037,9.766660821 55.58155635,9.76665948 55.581561656,9.766702395 55.581654135,9.766702396 55.581659442,9.766261172 55.581696585,9.76625849 55.581686731,9.766970617 55.58162154,9.766966593 55.581620782,9.766922337 55.581468417,9.766915631 55.581469933,9.766965252 55.581422935,9.766962569","sm33aa6a2f",Fredericia,Stor saltspreder,Ms Entrepernør,263
222,Overlay,,Polygon,#FFB124,,55.578956671,9.768438537,"55.578956671,9.768438537 55.578845991,9.768445243 55.578844474,9.768358071 55.578958187,9.768363435 55.578956671,9.768438537","smfa1fe473",Fredericia,Stor saltspreder,Ms Entrepernør,222
222,Overlay,,Polygon,#FFB124,,55.579217451,9.768455977,"55.579217451,9.768455977 55.579107529,9.768455977 55.579107529,9.768364782 55.579219725,9.76837417 55.579217451,9.768455977","smfa318977",Fredericia,Stor saltspreder,Ms Entrepernør,222
222,Overlay,,Polygon,#FFB124,,55.579373236,9.768472741,"55.579373236,9.768472741 55.579467238,9.768478105 55.579474818,9.768405686 55.579370204,9.768389592 55.579373236,9.768472741","sm40c8e8ed",Fredericia,Stor saltspreder,Ms Entrepernør,222
222,Overlay,,Polygon,#FFB124,,55.579744694,9.768476765,"55.579744694,9.768476765 55.579637047,9.768480788 55.579635531,9.768405686 55.579752274,9.768405686 55.579744694,9.768476765","sm9a237214",Fredericia,Stor saltspreder,Ms Entrepernør,222
222,Overlay,,Polygon,#FFB124,,55.580020251,9.768470731,"55.580020251,9.768470731 55.580129412,9.768516328 55.580271928,9.768508282 55.580281025,9.768438544 55.580024799,9.768417086 55.580020251,9.768470731","sm2fd99214",Fredericia,Stor saltspreder,Ms Entrepernør,222
222,Overlay,,Polygon,#FFB124,,55.580526635,9.76851901,"55.580526635,9.76851901 55.580420507,9.76851901 55.580420507,9.768427815 55.5805327,9.76843318 55.580526635,9.76851901","sma6c9ca75",Fredericia,Stor saltspreder,Ms Entrepernør,222
222,Overlay,,Polygon,#FFB124,,55.580950766,9.768453967,"55.580950766,9.768453967 55.58094925,9.768545162 55.58104628,9.768545162 55.58104628,9.768452626 55.580950766,9.768453967","sm35aa63a6",Fredericia,Stor saltspreder,Ms Entrepernør,222
222,Overlay,,Polygon,#FFB124,,55.58108115,9.768449944,"55.58108115,9.768449944 55.581072053,9.768614899 55.581069021,9.768703412 55.581020506,9.769183528 55.581127391,9.769187551 55.581160744,9.769176822 55.581164535,9.768660497 55.581138761,9.768633675 55.581140277,9.76845799 55.58108115,9.768449944","sm4b7e312d",Fredericia,Stor saltspreder,Ms Entrepernør,222
221,Overlay,,Polygon,#FFB124,,55.578583311,9.768357401,"55.578583311,9.768357401 55.578581795,9.768429821 55.578690202,9.768433844 55.57869096,9.768362765 55.57869096,9.768362765 55.578583311,9.768357401","sm78c0e18a",Fredericia,Stor saltspreder,Ms Entrepernør,221
210,Overlay,,Polygon,#FFB124,,55.563098593,9.754204423,"55.563098593,9.754204423 55.563320801,9.754213811 55.563323076,9.754145414 55.563379197,9.754060925 55.56337768,9.75414005 55.563431526,9.754137368 55.563433042,9.75406763 55.563538458,9.754068971 55.56354225,9.753607631 55.563295774,9.753608973 55.563295016,9.753906698 55.56332611,9.75390938 55.563326868,9.754083724 55.56328364,9.754083724 55.563258613,9.754157484 55.563097835,9.754153461 55.563098593,9.754204423","sm8de0b22c",Fredericia,Stor saltspreder,Ms Entrepernør,210
229,Overlay,,Polygon,#FFB124,,55.550869835,9.72543339,"55.550869835,9.72543339 55.550995009,9.725772689 55.551257492,9.725921552 55.551229423,9.726082484 55.551168734,9.726058344 55.551187699,9.726110647 55.551177078,9.726193796 55.551284803,9.726260851 55.551331078,9.726215254 55.551369009,9.726234029 55.551403147,9.725759278 55.55137963,9.725755255 55.551303768,9.725715022 55.551024595,9.725562136 55.551009422,9.725536655 55.551026871,9.72550715 55.550869835,9.72543339","sma7db44a0",Fredericia,Stor saltspreder,Ms Entrepernør,229
249,Overlay,,Polygon,#FFB124,,55.545407393,9.714737057,"55.545407393,9.714737057 55.545401323,9.71482557 55.54563046,9.714865803 55.545638047,9.71477729 55.545683571,9.714779972 55.54571392,9.714796066 55.545721507,9.714844345 55.545798898,9.714868485 55.54581559,9.714723646 55.545817107,9.714702188 55.545666879,9.714670002 55.545641082,9.714664637 55.545639565,9.714600264 55.545222261,9.714509069 55.545116038,9.714495658 55.545032577,9.714482247 55.544973395,9.714482247 55.54490359,9.714479565 55.544858066,9.714471518 55.544794331,9.714415192 55.544672932,9.714334726 55.544657757,9.714407145 55.544389159,9.714208662 55.544349704,9.714160382 55.544313284,9.714294493 55.544364879,9.714334726 55.544213128,9.714948952 55.54417519,9.714919447 55.54413877,9.715066969 55.544172155,9.715061604 55.544513595,9.715270817 55.544507525,9.715308368 55.54469873,9.715407609 55.544712387,9.715461254 55.544735149,9.715512215 55.544767017,9.715563177 55.54472301,9.715689241 55.54468052,9.715673148 55.544633477,9.715689241 55.544592505,9.715726792 55.544563672,9.715780437 55.544550015,9.715839445 55.544545462,9.715911865 55.544554567,9.715968191 55.544569742,9.716032564 55.544592505,9.716072797 55.544624372,9.716115713 55.54466231,9.71613717 55.544700247,9.716131806 55.544724527,9.716104984 55.544759429,9.716045975 55.544783709,9.715995013 55.544800402,9.715933323 55.544798884,9.715868949 55.544789779,9.715807259 55.544785227,9.715745568 55.544812542,9.715600729 55.544861101,9.715616822 55.544902073,9.715616822 55.544933941,9.715595364 55.544967325,9.715571224 55.545126661,9.7159065 55.545170668,9.71563828 55.545056857,9.715651691 55.54498857,9.715501487 55.545020437,9.715423703 55.545034095,9.715343237 55.545034095,9.715249359 55.54501892,9.715163529 55.5449825,9.715088427 55.544946081,9.715034782 55.544892967,9.715018689 55.54483075,9.715024053 55.544785225,9.71505624 55.544750323,9.715107202 55.544718456,9.715171575 55.544688106,9.715198397 55.544650168,9.715201079 55.544613748,9.715187668 55.544366395,9.715040147 55.544504487,9.714425921 55.544616782,9.714511752 55.54472149,9.714562713 55.544777637,9.714602947 55.544845924,9.714635133 55.544911176,9.714661955 55.544988568,9.714683413 55.545237434,9.714723646 55.545389181,9.714742421 55.545407393,9.714737057","smd471c86c",Fredericia,Stor saltspreder,Ms Entrepernør,249
217,Overlay,,Polygon,#FFB124,,55.547499792,9.700933951,"55.547499792,9.700933951 55.547189486,9.700929928 55.547072644,9.700929927 55.54705747,9.700951385 55.54695808,9.701475757 55.547006637,9.701495873 55.546977048,9.701691674 55.546926215,9.701675581 55.546917869,9.701718497 55.546938354,9.701752024 55.546995257,9.701815056 55.546983876,9.701891499 55.54690573,9.7018687 55.546894349,9.701883452 55.546864759,9.702000129 55.546816961,9.701982694 55.547140927,9.700236576 55.547181897,9.700268763 55.547173551,9.700353252 55.547231971,9.700389462 55.547223626,9.700455176 55.547218315,9.700487363 55.547147756,9.700502115 55.547120442,9.700632202 55.547142445,9.700649636 55.547127271,9.700718033 55.547125753,9.700759607 55.547140927,9.700791793 55.547206934,9.700844096 55.547499032,9.700846779 55.547499792,9.700933951","sm63db70f5",Fredericia,Stor saltspreder,Ms Entrepernør,217
269,Overlay,,Polygon,#FFB124,,55.55079107,9.691281222,"55.55079107,9.691281222 55.550839622,9.691286586 55.551001968,9.691525303 55.550924588,9.691731833 55.550918519,9.691852532 55.551174934,9.692431889 55.551727206,9.692769845 55.552258231,9.693164131 55.552267334,9.693048796 55.552240025,9.693038067 55.552197543,9.692877135 55.552111062,9.692938826 55.551780309,9.692710838 55.551220454,9.692370197 55.550971629,9.691831074 55.551273561,9.691128335 55.551337284,9.691125653 55.551640731,9.691490434 55.551968447,9.69202419 55.552115616,9.692303139 55.552158098,9.69238897 55.552188442,9.692332643 55.551994239,9.691959816 55.551760589,9.691586991 55.551652867,9.691420694 55.551329696,9.691042502 55.551258386,9.690978131 55.55110211,9.691345593 55.551089972,9.691385826 55.550995903,9.691393873 55.550889695,9.691227576 55.550857832,9.69114711 55.55079107,9.691281222","sm287a6e26",Fredericia,Stor saltspreder,Ms Entrepernør,269
237,Overlay,,Polygon,#FFB124,,55.549333479,9.691457069,"55.549333479,9.691457069 55.549453347,9.691505348 55.549474589,9.691379285 55.54935017,9.691341734 55.549333479,9.691457069","sm2c28f791",Fredericia,Stor saltspreder,Ms Entrepernør,237
237,Overlay,,Polygon,#FFB124,,55.54945183,9.68927375,"55.54945183,9.68927375 55.54941238,9.689292526 55.549289477,9.689563429 55.54922575,9.689748501 55.549151401,9.6899899 55.549064914,9.690432464 55.549075535,9.690563893 55.549105882,9.690660452 55.549316789,9.690735554 55.549280373,9.690982317 55.549385068,9.691030597 55.549331962,9.691454386 55.549014842,9.691312229 55.549087674,9.690805291 55.549048223,9.690789198 55.549026981,9.690773105 55.549004221,9.690695321 55.549007255,9.690472698 55.54909526,9.690059638 55.549192369,9.689678764 55.549380516,9.689249611 55.549388103,9.68918792 55.54945183,9.68927375","smd6469469",Fredericia,Stor saltspreder,Ms Entrepernør,237
259,Overlay,,Polygon,#FFB124,,55.543332173,9.687000303,"55.543332173,9.687000303 55.543373147,9.687013714 55.543590156,9.687147825 55.543643269,9.687121003 55.543770742,9.687196105 55.543776812,9.687115638 55.543746462,9.687035172 55.543693348,9.687021761 55.543754049,9.686616747 55.543650857,9.686571149 55.543717628,9.686160771 55.543819303,9.686201005 55.543878486,9.685790627 55.543842066,9.685739665 55.543846618,9.685672609 55.543735839,9.685667245 55.543763154,9.685712843 55.543752531,9.685742347 55.54360533,9.685739665 55.543541593,9.686222462 55.543635681,9.686273424 55.543646303,9.686281471 55.543608365,9.68654701 55.543593189,9.686541645 55.54362961,9.68626806 55.543541593,9.68621978 55.543459646,9.686815231 55.543559804,9.686876921 55.543541593,9.686933248 55.543359488,9.686823277 55.543332173,9.687000303","smc6ff26c9",Fredericia,Stor saltspreder,Ms Entrepernør,259
244,Overlay,,Polygon,#FFB124,,55.540538207,9.692105815,"55.540538207,9.692105815 55.540544278,9.692588613 55.540853878,9.692492054 55.541284887,9.692781732 55.540762819,9.69519572 55.540726396,9.695281551 55.540683902,9.695324466 55.540617125,9.695324466 55.53960332,9.694594905 55.539688311,9.694251583 55.540447148,9.69483094 55.540677831,9.693768785 55.539937211,9.69326453 55.539900787,9.693243072 55.539591179,9.694562719 55.539342277,9.694401786 55.539530471,9.693489835 55.53967617,9.692771003 55.539749019,9.692459867 55.540034343,9.692685173 55.540095049,9.692202375 55.540435007,9.692534969 55.540447148,9.692105815 55.540538207,9.692105815","sm18ff2cc4",Fredericia,Stor saltspreder,Ms Entrepernør,244
254,Overlay,,Polygon,#FFB124,,55.542031451,9.715925056,"55.542031451,9.715925056 55.541917631,9.715919692 55.541917631,9.716139633 55.542026898,9.716128904 55.542031451,9.715925056","sm2bb93548",Fredericia,Stor saltspreder,Ms Entrepernør,254
254,Overlay,,Polygon,#FFB124,,55.542020828,9.715415436,"55.542020828,9.715415436 55.542007169,9.715297419 55.541642944,9.715259868 55.54162018,9.715211588 55.541564028,9.715225 55.541621697,9.715388614 55.542020828,9.715415436","sm2dfed552",Fredericia,Stor saltspreder,Ms Entrepernør,254
255,Overlay,,Polygon,#FFB124,,55.539261908,9.722757559,"55.539261908,9.722757559 55.539354488,9.722744148 55.539357523,9.722974818 55.538835431,9.723023098 55.538843019,9.723285954 55.53900238,9.723275225 55.53900238,9.723339598 55.538683658,9.723371785 55.538673034,9.72311161 55.538161556,9.723165255 55.538119059,9.72307406 55.538299671,9.723063331 55.538289047,9.722982864 55.538455998,9.722947996 55.538455998,9.723055284 55.538751955,9.723033826 55.538786863,9.722950678 55.538774721,9.72258858 55.538820253,9.722580533 55.538833912,9.722934585 55.539252801,9.722910445 55.539242177,9.722757559 55.539261908,9.722757559","smb6b7e076",Fredericia,Stor saltspreder,Ms Entrepernør,255
252,Overlay,,Polygon,#FFB124,,55.537487042,9.72576733,"55.537487042,9.72576733 55.537411153,9.725772694 55.5374066,9.725711004 55.537128846,9.72571905 55.537130664,9.725915042 55.537180451,9.725952402 55.537180451,9.725879983 55.53748856,9.725888029 55.537487042,9.72576733","sm6f0274ff",Fredericia,Stor saltspreder,Ms Entrepernør,252
228,Overlay,,Polygon,#FFB124,,55.536565879,9.716538221,"55.536565879,9.716538221 55.536610655,9.716622711 55.536625074,9.716935188 55.536629627,9.716988832 55.536608378,9.717055888 55.536587888,9.717161835 55.536596235,9.71732545 55.536623556,9.717466266 55.536659224,9.717540026 55.536872476,9.717808247 55.536902073,9.717855186 55.536877029,9.717560143 55.536863369,9.717557461 55.536850467,9.717417986 55.536701723,9.717458219 55.536674403,9.717439444 55.536653912,9.717392505 55.536640252,9.717155129 55.536653153,9.717121602 55.536739668,9.71710685 55.536762435,9.717439444 55.536850467,9.717422009 55.536825424,9.717085392 55.53679355,9.716591866 55.536748016,9.716634781 55.53675181,9.716567726 55.536565879,9.716538221","sm4ca46b4a",Fredericia,Stor saltspreder,Ms Entrepernør,228
77,Overlay,,Polygon,#FFB124,,55.534456681,9.716801257,"55.534456681,9.716801257 55.534444538,9.716873677 55.534511325,9.716900499 55.534441502,9.71755764 55.534400519,9.717530818 55.534386858,9.717608602 55.534279088,9.717640788 55.53427757,9.717613966 55.534257837,9.717584462 55.534210782,9.717568369 55.53427757,9.717225046 55.534324624,9.717243822 55.534354982,9.716940732 55.534395965,9.716954143 55.534409626,9.716836126 55.534412662,9.716846855 55.534456681,9.716801257","sm5cb3657d",Fredericia,Stor saltspreder,Ms Entrepernør,77
258,Overlay,,Polygon,#FFB124,,55.530604922,9.728101991,"55.530604922,9.728101991 55.530335469,9.728080533 55.530330156,9.728285722 55.530506249,9.728301815 55.530510804,9.728201233 55.530588983,9.728203915 55.530604922,9.728101991","smf0577750",Fredericia,Stor saltspreder,Ms Entrepernør,258
215,Overlay,,Polygon,#FFB124,,55.527921133,9.73544566,"55.527921133,9.73544566 55.527978063,9.735455048 55.528274858,9.735424202 55.528340138,9.735410791 55.528387959,9.735387992 55.528381887,9.73515464 55.528372018,9.734945427 55.528324197,9.734948109 55.528318884,9.73482741 55.528369741,9.734826069 55.528357596,9.734425079 55.528293834,9.734423737 55.528284726,9.734332542 55.528345451,9.734308402 55.528306739,9.733936917 55.528242977,9.733962397 55.528233109,9.733887296 55.528104068,9.733918141 55.528113936,9.733994584 55.528066115,9.734014701 55.528082055,9.734180998 55.528170107,9.73415954 55.52817542,9.734215866 55.528220205,9.734206479 55.528233109,9.734348636 55.528194397,9.734362047 55.528204265,9.734650384 55.528246772,9.73464502 55.52824905,9.73476706 55.528210337,9.734773766 55.528223241,9.735269974 55.528270303,9.735261928 55.528271063,9.735338371 55.528008425,9.73536117 55.527974267,9.73536117 55.527936314,9.735327642 55.527918855,9.735273998 55.527921133,9.73544566","smf91140f2",Fredericia,Stor saltspreder,Ms Entrepernør,215
245,Overlay,,Polygon,#FFB124,,55.526279002,9.720541467,"55.526279002,9.720541467 55.526225105,9.720672895 55.526210682,9.720676918 55.526086948,9.720518668 55.525992819,9.720392604 55.525845551,9.720210214 55.525851624,9.720190097 55.525864529,9.720169981 55.525865288,9.720145841 55.525864529,9.720129747 55.525859975,9.720113654 55.525852383,9.720097561 55.525844033,9.720089514 55.525832646,9.720070739 55.525857697,9.720006366 55.526018628,9.720198144 55.526210682,9.720446248 55.526279002,9.720541467","sm3309b9bb",Fredericia,Stor saltspreder,Ms Entrepernør,245
220,Overlay,,Polygon,#FFB124,,55.526976326,9.708551954,"55.526976326,9.708551954 55.526984676,9.7084621 55.526917117,9.7082435 55.52684804,9.708232772 55.526841208,9.708244842 55.526861703,9.708310556 55.526908008,9.708263617 55.526969494,9.708433937 55.526838931,9.708590846 55.526744044,9.70835213 55.526793385,9.708309215 55.526784276,9.708293121 55.52666358,9.708349448 55.526401692,9.708636444 55.526224061,9.708824198 55.526201288,9.708931487 55.526221784,9.709011953 55.526173961,9.709048163 55.525959892,9.708230089 55.526011512,9.708192538 55.526040358,9.708299827 55.526078313,9.708318602 55.526104882,9.708404433 55.526094254,9.708490263 55.526147392,9.708714228 55.526203566,9.708731662 55.526618034,9.708309213 55.526688629,9.70825557 55.526801734,9.708177786 55.526826025,9.708137553 55.526837411,9.708031606 55.526778202,9.707877379 55.526735693,9.707835805 55.52667193,9.707849217 55.526447997,9.707996738 55.526246075,9.7081912 55.526105641,9.708411142 55.526076036,9.7083119 55.526259739,9.708067819 55.526405485,9.707929688 55.526571727,9.707819718 55.526697739,9.707747298 55.526728102,9.707740592 55.526757707,9.707748639 55.526791866,9.707775461 55.526817675,9.70781033 55.526844244,9.707877385 55.526882957,9.707988697 55.52695127,9.708014176 55.527286027,9.707641349 55.527436325,9.707476393 55.527417348,9.707432137 55.527494774,9.707355694 55.527552464,9.70764269 55.527512992,9.707688287 55.527461374,9.707555518 55.527011241,9.708045024 55.526975566,9.708091962 55.526962662,9.708200592 55.527049957,9.708432603 55.527084116,9.708474177 55.526976326,9.708551954","sme019588c",Fredericia,Stor saltspreder,Ms Entrepernør,220
225,Overlay,,Polygon,#FFB124,,55.520158201,9.633670449,"55.520158201,9.633670449 55.520215902,9.633795172 55.520202236,9.633821994 55.520202995,9.633854181 55.520270566,9.634003043 55.520355598,9.634166658 55.520435316,9.634302109 55.5204505,9.634283334 55.520528699,9.634420127 55.520613731,9.634512663 55.520734445,9.634605198 55.520876417,9.634685664 55.521118603,9.634809045 55.521199078,9.634813068 55.52126361,9.634786244 55.52136762,9.634692366 55.521428356,9.634578372 55.521466315,9.634422804 55.521541474,9.633890386 55.521595376,9.633552428 55.5216675,9.63317826 55.521709255,9.632975753 55.521759362,9.633009282 55.521825411,9.63269144 55.521832244,9.632480887 55.521809468,9.63231459 55.521780619,9.632199255 55.52173355,9.632091966 55.521690276,9.632148293 55.521635614,9.632063803 55.521542992,9.631998089 55.521263605,9.631863977 55.521187685,9.631847884 55.521143652,9.631853249 55.521094304,9.631882753 55.521013827,9.631936395 55.520935629,9.632065141 55.52086806,9.632181817 55.520828581,9.632200593 55.520756456,9.632189864 55.520730643,9.632357502 55.520805805,9.63230654 55.520902224,9.632279718 55.521006235,9.63208794 55.521060898,9.632034296 55.521046473,9.632161701 55.520999402,9.632157678 55.520970552,9.632419193 55.521123912,9.632447356 55.521169464,9.632004792 55.521124671,9.631996745 55.52112543,9.631980652 55.52120135,9.631952489 55.52133269,9.632004791 55.521513378,9.632097327 55.52157791,9.632136218 55.52162422,9.632196568 55.521673568,9.632295809 55.521704695,9.632432602 55.521716083,9.632555984 55.521704695,9.632686071 55.521593094,9.633214466 55.521513378,9.633657029 55.521501231,9.633738836 55.521490603,9.633728107 55.521508823,9.633654346 55.521329653,9.633498778 55.52131371,9.633555105 55.521290934,9.63353767 55.521159592,9.63401108 55.521212736,9.634051313 55.521225643,9.63401108 55.52141772,9.634172013 55.521435181,9.634114345 55.521447329,9.634113004 55.521461753,9.634001692 55.521438218,9.633985599 55.521470864,9.633835395 55.521485288,9.633856853 55.521419997,9.634296735 55.521404054,9.63442414 55.521375964,9.634516677 55.521312951,9.634619942 55.521230957,9.634682973 55.521150482,9.634695043 55.520988771,9.6346186 55.520730639,9.634483145 55.520665347,9.63442816 55.520571205,9.634318189 55.520455803,9.634142507 55.520341921,9.633941341 55.520259166,9.633769679 55.520271314,9.633593995 55.520158201,9.633670449","smbd998141",Fredericia,Stor saltspreder,Ms Entrepernør,225
248,Overlay,,Line,#EB0920,,55.515277809,9.638573202,"55.515277809,9.638573202 55.515233769,9.638661715 55.515235287,9.638661715","sm46036d6d",Fredericia,Stor saltspreder,Ms Entrepernør,248
248,Overlay,,Polygon,#FFB124,,55.515402337,9.638248655,"55.515402337,9.638248655 55.515501047,9.638361308 55.515241362,9.63900772 55.51514417,9.638876292 55.515402337,9.638248655","smebf699dc",Fredericia,Stor saltspreder,Ms Entrepernør,248
